#! FIELDS cv file.free der_cv
#! SET min_cv -12.77
#! SET max_cv 12.77
#! SET nbins_cv  361
#! SET periodic_cv false
    1.418888889   30.152763238   -7.243684813
    1.489833333   29.517534374  -10.666559259
    1.560777778   28.650185426  -13.761171599
    1.631722222   27.586067177  -16.154309608
    1.702666667   26.376734205  -17.823589780
    1.773611111   25.077401815  -18.672314282
    1.844555556   23.748229795  -18.656423036
    1.915500000   22.448212117  -17.883342764
    1.986444444   21.227612295  -16.401460050
    2.057388889   20.131183180  -14.466879612
    2.128333333   19.182369273  -12.297743105
    2.199277778   18.387248962  -10.098235656
    2.270222222   17.746380848   -8.000378075
    2.341166667   17.238954560   -6.310805075
    2.412111111   16.842352430   -4.937253598
    2.483055556   16.524324429   -4.078921520
    2.554000000   16.254121460   -3.588639943
    2.624944444   16.004997849   -3.469682013
    2.695888889   15.754970832   -3.650346490
    2.766833333   15.485485522   -3.943010076
    2.837777778   15.196419366   -4.255870481
    2.908722222   14.892298411   -4.318933217
    2.979666667   14.587386905   -4.276408052
    3.050611111   14.289000444   -4.121500338
    3.121555556   14.002920808   -3.900531372
    3.192500000   13.731254139   -3.743211015
    3.263444444   13.471179298   -3.660777949
    3.334388889   13.200081749   -3.947804013
    3.405333333   12.905850494   -4.476690316
    3.476277778   12.563056344   -5.255240523
    3.547222222   12.152529794   -6.346957501
    3.618166667   11.655946233   -7.663938481
    3.689111111   11.065915547   -9.008265556
    3.760055556   10.379784525  -10.331351692
    3.831000000    9.604797762  -11.443036326
    3.901944444    8.759960953  -12.322465724
    3.972888889    7.868396660  -12.747440737
    4.043833333    6.957884214  -12.810295510
    4.114777778    6.063718024  -12.349937171
    4.185722222    5.216741154  -11.486526258
    4.256666667    4.441141054  -10.286723210
    4.327611111    3.763827059   -8.827245328
    4.398555556    3.193441403   -7.208839522
    4.469500000    2.741077850   -5.547567524
    4.540444444    2.408296527   -3.860356628
    4.611388889    2.192398588   -2.228333429
    4.682333333    2.089875038   -0.690669634
    4.753277778    2.091996000    0.753691088
    4.824222222    2.193366583    2.081543092
    4.895166667    2.390747299    3.465934147
    4.966111111    2.688343434    4.922200774
    5.037055556    3.088884212    6.379478684
    5.108000000    3.596864945    7.948542179
    5.178944444    4.220910463    9.673240587
    5.249888889    4.976470972   11.635451029
    5.320833333    5.879638641   13.836807417
    5.391777778    6.944276140   16.205170694
    5.462722222    8.182841912   18.714451590
    5.533666667    9.603974248   21.369592298
    5.604611111   11.216462644   24.116653522
    5.675555556   13.024074523   26.837285882
